duns_number,company_name,tradestyle,address_line_1,address_line_2,city,state,postal_code,phone,website,revenue_raw,revenue_numeric,revenue_formatted,employees_total,employees_single_site,business_description,industry,ownership_type,entity_type,is_headquarters,contact_count,primary_contact_name,primary_contact_title,primary_contact_email_flag,primary_contact_phone_flag
116763315,"Employer Solutions Staffing Group II, LLC",,7201 Metro Blvd Ste 900,,Minneapolis,Minnesota,55439-1323,1-952-835-1288,http://www.employersolutionsgroup.com,4432219.0,4432219,4432219.0,74,74,"Employer Solutions Staffing Group Ii, Llc is primarily engaged in providing employment services, except theatrical employment agencies and motion picture casting bureaus. Establishments classified here may assist either employers or those seeking employment.",Employment Services,Private,Independent,false,2,Chris Levine,Chief Executive Officer,Y,Y
842034878,"Nexstar, Inc.",Nexstar Network,7900 International Dr,,Minneapolis,Minnesota,55425-1510,1-888-240-7827,http://www.nexstarnetwork.com,1255516.0999999999,1255516.0999999999,1255516.0999999999,74,74,"Nexstar, Inc. is primarily engaged in furnishing operating counsel and assistance to managements of private, nonprofit, and public organizations. These establishments generally perform a variety of activities, such as strategic and organizational planning; financial planning and budgeting; marketing objectives and policies; information systems planning, evaluation and selection; human resource policies and practices planning; and production scheduling and control planning.",Consulting Services,Private,Independent,false,3,Julian Scadden,President & Ceo,Y,Y
084821756,Allstates Pavement Recycling & Stabilization Inc.,,14280 James Rd,,Rogers,Minnesota,55374-9479,1-763-515-2599,http://www.allstatespavementrecycling.com,1.0238843E7,10238843,$10.2M,72,72,"Allstates Pavement Recycling & Stabilization Inc. is primarily engaged in the collection and disposal of refuse by processing or destruction or in the operation of incinerators, waste treatment plants, landfills, or other sites for disposal of such materials.",Waste Management,Private,Independent,false,2,Andrew Dauk,Chief Executive Officer,Y,Y
129347618,"TN Marketing, L.L.C.",Trans National Marketing,2955 Xenium Ln N Ste 10,,Minneapolis,Minnesota,55441-2668,1-763-577-3770,http://www.tnmarketing.com,3868194.1,3868194.1,3868194.1,70,70,"Tn Marketing, L.L.C. is primarily engaged in furnishing operating counsel and assistance to managements of private, nonprofit, and public organizations. These establishments generally perform a variety of activities, such as strategic and organizational planning; financial planning and budgeting; marketing objectives and policies; information systems planning, evaluation and selection; human resource policies and practices planning; and production scheduling and control planning.",Consulting Services,Private,Independent,false,3,Cal Franklin,chief executive officer,Y,Y
023056781,"Setzer Pharmacy, Inc.","Setzer Pharmacy & Gift Center, North Spirit Medical, Leader Drug Store",1685 Rice St Ste 6629,,Saint Paul,Minnesota,55113-6899,1-651-488-0251,http://www.setzerrx.com,2668629.9,2668629.9,2668629.9,70,70,"Setzer Pharmacy, Inc. is primarily engaged in the retail sale of prescription drugs, proprietary drugs, and non-prescription medicines, and which may also carry a number of related lines, such as cosmetics, toiletries, tobacco, and novelty merchandise. These stores are included on the basis of their usual trade designation rather than on the stricter interpretation of commodities handled. This industry includes drug stores which also operate a soda fountain or lunch counter.",Pharmacies and Personal Care Stores,Private,Independent,false,1,Jim Stage,President,Y,Y
878491252,"MedNet Solutions, Inc.",,601 Carlson Pkwy Ste 250,,Hopkins,Minnesota,55305-5236,1-763-258-2735,http://www.mednetsolutions.com,8884669.3,8884669.3,8884669.3,70,70,"Results from a clinical trial can be a virtual rat's nest of information. MedNet Solutions offers a Web-based systemto helpboth small and large companies in the pharmaceutical, medical device, biotechnology, and contract researchfields manage the data from clinical trials and registries. Its eClinical Solutions technology has been used worldwide in support of product approvals, label and indication changes, and claims support for such clientsas Allergan, Boston Scientific,and Medtronic. To ensure that its technology meets a client's objectives, MedNetprovides project management services, online and on-site training, and a customer support line.",Research and Development Services,Private,Independent,false,3,John Robertson,Chief Executive Officer,Y,Y
615420056,"The Lawn Ranger, Inc.",,6390 Carlson Dr,,Eden Prairie,Minnesota,55346-1727,1-952-426-3453,http://www.lawnrangermn.com,2446703.9000000004,2446703.9000000004,2446703.9000000004,70,70,"The Lawn Ranger, Inc. is primarily engaged in performing a variety of lawn and garden services.",Building and Dwelling Services,Private,Independent,false,3,Joseph Unger,Chief Executive Officer,Y,Y
051407515,Girl scout of Minnesota and Wisconsin River Valleys Council,Girl Scouts River Valleys,400 Robert St S,,Saint Paul,Minnesota,55107-2214,1-763-535-4602,http://www.girlscoutsrv.org,1954540.0,1954540,1954540.0,70,70,"Girl Scout Of Minnesota And Wisconsin River Valleys Council is a membership organization engaged in civic, social, or fraternal activities.",Associations and Organizations,Private,Independent,false,3,Girl Scouts,Chief Executive Officer,Y,Y
195617147,"Community Reinvestment Fund, Inc.","Community Reinvestment Fund, USA",801 Nicollet Mall Ste 1700W,,Minneapolis,Minnesota,55402-5708,1-612-338-3050,http://www.crfusa.com,3.5726051E7,35726051,$35.7M,70,70,"Community Reinvestment Fund, Inc. is primarily engaged in community improvement and social change. Organizations primarily engaged in soliciting contributions on their own account and administering appropriations and allocating funds among other agencies engaged in social welfare services are also included.",Associations and Organizations,Private,Independent,false,3,Nicholas Shapiro,President,Y,Y
006159339,"Sunburst Chemicals, Inc.",H.V.  Smith Company,220 W 86Th St,,Bloomington,Minnesota,55420-2704,1-800-899-7627,http://www.sunburstresults.com,1.8095631E7,18095631,$18.1M,70,45,"Sunburst Chemicals, Inc. is primarily engaged in manufacturing furniture, metal, and other polishes; waxes and dressings for fabricated leather and other materials; household, institutional, and industrial plant disinfectants; nonpersonal deodorants; drycleaning preparations; household bleaches; and other sanitation preparations.",Miscellaneous Chemical Manufacturing,Private,Independent,false,3,Mike O'Brien,President,Y,Y
807543632,"Computer Integration Technologies, Inc.","CIT, C I T",2375 Ventura Dr,,Woodbury,Minnesota,55125-4406,1-651-450-0333,http://www.cit-net.com,2.3532854E7,23532854,$23.5M,70,70,"Computer Integration Technologies, Inc. is primarily engaged in developing or modifying computer software and packaging or bundling the software with purchased computer hardware (computers and computer peripheral equipment) to create and market an integrated system for specific application. Establishments in this industry must provide each of the following services: (1) the development or modification of the computer software; (2) the marketing of purchased computer hardware; and (3) involvement in all phases of systems development from design through installation.",Computer System Design Services,Private,Independent,false,3,Todd Sorg,Chief Operating Officer,Y,Y
071253937,"Nexus Solutions, LLC",,6885 Sycamore Ln N Ste 200,,Maple Grove,Minnesota,55369-2266,1-763-200-3389,http://www.nexussolutions.com,6064902.8,6064902.8,6064902.8,70,70,"Nexus Solutions, Llc is primarily engaged in furnishing general or specialized management services on a day to day basis and on a contract or fee basis. Establishments in this industry do not provide operating staff.",Administrative Services,Private,Independent,false,2,Michael David,Principal,Y,Y
119394860,Home & Local Services LLC,CAMP Digital,7505 Metro Blvd Ste 600,,Edina,Minnesota,55439-3018,1-833-539-3446,,2627687.9000000004,2627687.9000000004,2627687.9000000004,70,70,"Home & Local Services Llc is primarily engaged in furnishing operating counsel and assistance to managements of private, nonprofit, and public organizations. These establishments generally perform a variety of activities, such as strategic and organizational planning; financial planning and budgeting; marketing objectives and policies; information systems planning, evaluation and selection; human resource policies and practices planning; and production scheduling and control planning.",Consulting Services,Private,Independent,false,0,,,,
027892329,"STRATEGICSOURCE, INC.",,8674 Eagle Creek Cir,,Savage,Minnesota,55378-4400,1-952-887-2800,http://www.strategicsource.com,3781589.0,3781589,3781589.0,69,69,"Strategicsource, Inc. is primarily engaged in furnishing operating counsel and assistance to managements of private, nonprofit, and public organizations. These establishments generally perform a variety of activities, such as strategic and organizational planning; financial planning and budgeting; marketing objectives and policies; information systems planning, evaluation and selection; human resource policies and practices planning; and production scheduling and control planning.",Consulting Services,Private,Independent,false,3,Douglas Austin,President,Y,Y
964030030,Olsondenali,,420 N 5Th St Ste 1000,,Minneapolis,Minnesota,55401-2322,,,801568.98,801568.98,801568.98,69,69,"Olsondenali is primarily engaged in furnishing operating counsel and assistance to managements of private, nonprofit, and public organizations. These establishments generally perform a variety of activities, such as strategic and organizational planning; financial planning and budgeting; marketing objectives and policies; information systems planning, evaluation and selection; human resource policies and practices planning; and production scheduling and control planning.",Consulting Services,Private,Independent,false,1,Mark Lacek,President And Founder,Y,Y
840907328,"Life-Science Innovations, LLC",,1800 Technology Dr Ne,,Willmar,Minnesota,56201-2280,1-320-222-9750,http://www.life-scienceinnovations.com,1.4299727E7,14299727,$14.3M,68,68,"Life-Science Innovations, Llc is primarily engaged in furnishing operating counsel and assistance to managements of private, nonprofit, and public organizations. These establishments generally perform a variety of activities, such as strategic and organizational planning; financial planning and budgeting; marketing objectives and policies; information systems planning, evaluation and selection; human resource policies and practices planning; and production scheduling and control planning.",Consulting Services,Private,Independent,false,3,Richard Huisinga,Chief Executive Officer,Y,Y
808893887,"Summit 360, Inc.",,1060 Lone Oak Rd Ste 140,,Saint Paul,Minnesota,55121-2252,1-651-905-6000,http://www.summit360.com,3.1281063E7,31281063,$31.3M,67,67,"Summit 360, Inc. is primarily engaged in the wholesale distribution of computers, computer peripheral equipment, and computer software.","Computer, Office Equipment and Software Merchant Wholesalers",Private,Independent,false,3,Michele Embacher,President,Y,Y
